code_num,year,tourism_arrivals_log,tourism_expenditures_log,gdp_log,unemployment_log,tourism_expenditures_mean
190,2004,0.6170851838854401,0.5929675385046025,0.45743493694640125,0.6003166781197699,9.631532092713025e-06
119,2004,0.6206581800454392,0.625015327574203,0.4448621028626978,0.608619960267369,1.0423820352047077e-05
120,2004,0.5699187020730827,0.5842033297922331,0.42494877020060495,0.6003166781197699,1.552493132049815e-05
121,2004,0.9033779834158373,0.4011470051128322,0.6561037785634589,0.4087542998659479,2.0541963776237598e-07
122,2004,0.6473323725512872,0.5929675385046025,0.44422967292310167,0.8595863096929875,6.94525285792998e-06
123,2004,0.4356397512984971,0.5929675385046025,0.43598233701971467,0.7797254019841539,6.84801931791896e-05
124,2004,0.3836423657998065,0.5056798347905089,0.4035599043077205,0.6003166781197699,8.63381548492514e-05
125,2004,0.738647161466014,0.5929675385046025,0.6622061891790259,0.6003166781197699,2.588064746001119e-06
126,2004,0.6201561241003533,0.5713871834448934,0.43472261016882463,0.5445476388955502,8.59867072367585e-06
127,2004,0.8583001488806359,0.4919426363662501,0.7763827217412409,0.4691860202425046,4.83567240250565e-07
128,2004,0.7678443249963591,0.7523648098179283,0.7105128527717506,0.449346015267654,3.342697781285198e-06
129,2004,0.5603408291487424,0.6661936312315682,0.45114114114519,0.6003166781197699,2.3221337049981197e-05
130,2004,0.7270411394292626,0.6196665337113825,0.6429183883729421,0.4357826123177682,3.2366124069017525e-06
191,2004,0.6802228422776155,0.6164146245573552,0.5493201635321676,0.6003166781197699,5.305575734594393e-06
131,2004,0.9481714100239238,0.6454127881313612,0.6325805576937122,0.6003166781197699,3.2550327657271224e-07
132,2004,0.6085025423110062,0.6112471146695795,0.660296036276429,0.579306850109082,1.1303922938099938e-05
133,2004,0.6490058503927512,0.4021275512149839,0.5038175390862063,0.7095842856619526,3.226193566522311e-06
198,2004,0.6949601077246996,0.5957066273550069,0.6110241912897028,0.4721646831808976,4.192547699857024e-06
134,2004,0.7253210216922084,0.44145683980919836,0.636457897010521,0.40960773676146184,1.664254751466399e-06
135,2004,0.4248600557119475,0.5929675385046025,0.1786968799803612,0.6003166781197699,7.694403727998831e-05
136,2004,0.8735249545417985,0.5929675385046025,0.7436205225462338,0.6003166781197699,6.021975227968007e-07
137,2004,0.7954387522888935,0.5929675385046025,0.6243527028243401,0.6617567468745746,1.400699390042741e-06
138,2004,0.8673639546350367,0.5096188910873158,0.6862104860283835,0.541122551627381,4.6968993314817744e-07
139,2004,0.736632675266315,0.4305385781911566,0.4713350068591351,0.5483740001268705,1.4083316984755543e-06
140,2004,0.3820051182970887,0.7169495897726643,0.41814184474229155,0.872772682697454,0.00019124028343977322
142,2004,0.8231974321372726,0.29779194921442864,0.6193829423821975,0.5896382828219069,3.071438365556015e-07
143,2004,0.9348380800555152,0.7613928171949935,0.7682873925427713,0.591033559910687,5.672326203713515e-07
144,2004,0.8199494502391953,0.5013026263932145,0.8018758524501901,0.6003166781197699,7.592591621366393e-07
199,2004,0.8711460523371204,0.5929675385046025,0.7087162847978881,0.5216306968358884,6.178849876314139e-07
145,2004,0.3899161009176275,0.43962048200793397,0.5447761111009028,0.6003166781197699,6.203882636499262e-05
197,2004,0.6125524017928607,0.4723640464320182,0.47464754538433307,0.6003166781197699,6.377606390672525e-06
146,2004,0.8447206136447745,0.47168264719686354,0.650256138212052,0.5223610895977269,5.169838180990539e-07
186,2004,0.16902232670076978,0.6198489630488913,0.25327761271759375,0.6003166781197699,0.0013498734689011507
187,2004,0.6513708700656966,0.5868677518455876,0.496929966530544,0.5587653139049804,6.500031146234e-06
147,2004,0.7442757239342477,0.5929675385046025,0.3469519447508749,0.6003166781197699,2.435284252460512e-06
193,2004,0.5620076033996468,0.5929675385046025,0.5453143937511467,0.8127463458408332,1.746943703550755e-05
148,2004,0.9447900060231376,0.5803482137335356,0.780244709207617,0.6003166781197699,2.659657621713625e-07
149,2004,0.9452744829468147,0.580647434203162,0.7803373986031537,0.6003166781197699,2.6487118061059186e-07
150,2004,0.9947495373608872,0.6572841299958001,0.6503568625236076,0.6003166781197699,2.0534254602491344e-07
151,2004,0.2280399906843814,0.44687461429198433,0.15179285997887138,0.7766661237829,0.0003677075611352422
153,2004,0.6860818787867422,0.4946977902216632,0.5626843288396941,0.529245016829633,3.1454851398218144e-06
154,2004,0.7913181996047596,0.6441327095695786,0.7372922940096795,0.5549365979577631,1.7658451376254278e-06
156,2004,0.7041834811753711,0.5929675385046025,0.6999509589275827,0.6003166781197699,3.7564560164119367e-06
157,2004,0.45701825118358386,0.6314444068890013,0.2998751260799586,0.6003166781197699,6.258470194958961e-05
158,2004,0.8193920429214974,0.617139423429119,0.5404279533267558,0.6003166781197699,1.1816813016521835e-06
159,2004,0.31103307890415344,0.5929675385046025,0.41526109636259156,0.6003166781197699,0.00026338535838149845
160,2004,0.4184037641813243,0.41868687732814336,0.3917304798762957,0.6003166781197699,4.182905543710807e-05
161,2004,0.8764496447848573,0.5087823750694604,0.6796420147502389,0.24448285717565715,4.243727175788447e-07
163,2004,0.9840127812574244,0.6428417297362532,0.7690979760978403,0.6968724013490274,2.188991367679384e-07
164,2004,0.37335377323644203,0.77024069023507,0.20225659363535065,0.6003166781197699,0.0002530768810259667
165,2004,0.8170278304324721,0.5013026263932145,0.8018758524501901,0.6003166781197699,7.836221790535913e-07
166,2004,0.9452744829468147,0.580647434203162,0.7803373986031537,0.6003166781197699,2.6487118061059186e-07
167,2004,0.5847028055541212,0.3587794761427045,0.4945555178810219,0.6084120760502932,5.360605050351477e-06
168,2004,0.8143500489526627,0.38501054894850384,0.5561176855481318,0.7442410955191324,5.020455823056985e-07
169,2004,0.9134904936300421,0.5929675385046025,0.7417145904491511,0.6744039289238994,3.909356235610527e-07
170,2004,0.03398430863227986,0.8763596319980207,0.03534907025723433,0.6003166781197699,0.014297772201899435
171,2004,0.5987245917801727,0.7851705460397502,0.5109635261877414,0.6003166781197699,2.3316329334662607e-05
172,2004,0.5867118455489859,0.6432987275794686,0.4574552141705577,0.6003166781197699,1.6078533779739787e-05
173,2004,0.918955181814274,0.6254134632941617,0.6115101757762613,0.6160307176107809,4.1513175666281763e-07
174,2004,0.7065876097218615,0.6014821008194542,0.4967274787666771,0.7205032249122072,3.7769483272677233e-06
175,2004,0.5247363735630908,0.5929675385046025,0.4874247142667332,0.08265998558761711,2.6137478312667787e-05
176,2004,0.5247363735630908,0.5929675385046025,0.26490730037900656,0.6003166781197699,2.6137478312667787e-05
177,2004,0.6041176664549284,0.6160219566676595,0.6486188177327019,0.6003166781197699,1.206185173186835e-05
178,2004,0.5384900716344732,0.5929675385046025,0.6999509589275827,0.6003166781197699,2.2526379335259738e-05
179,2004,0.7377337110313502,0.5929675385046025,0.4042576053946383,0.6003166781197699,2.6137478312667786e-06
180,2004,0.748015057502966,0.5929675385046025,0.5832505497966398,0.3065554310799214,2.3388044118575683e-06
181,2004,0.43471006732596185,0.6488715531011078,0.23534950919851916,0.6003166781197699,8.484603913036334e-05
182,2004,0.8261627689973103,0.6065654127627431,0.7078934769137719,0.8889789541589262,1.0565078949953705e-06
183,2004,0.5872522766451413,0.45050393728180915,0.4398653868495266,0.6003166781197699,7.68039826615903e-06
184,2004,0.7057432751817154,0.5929675385046025,0.43488011750111344,0.45632414852186987,3.693645802545286e-06
1,2005,0.6719046235899573,0.5093643253593148,0.3699620114625275,0.6003166781197699,3.881886625015529e-06
2,2005,0.9253707658913315,0.5781009970495539,0.758590487560385,0.6003166781197699,3.253592087180649e-07
3,2005,0.819199531871357,0.4847150566508112,0.7225210795245838,0.6003166781197699,7.172930125926584e-07
4,2005,0.5042712210065285,0.1520729427951775,0.5683944643265664,0.6003166781197699,4.2449007440789434e-06
5,2005,0.621777941179529,0.9403907697990075,0.4584707471359706,0.5503225122048132,3.086017636207928e-05
6,2005,0.8708618368839309,0.5929675385046025,0.39103847999803043,0.6003166781197699,6.197863442772161e-07
7,2005,0.7726872555641033,0.7035405507014969,0.689687773860824,0.6896196152076509,2.6716000757404397e-06
8,2005,0.5429453504629767,0.734118821900998,0.42265656274259866,0.6003166781197699,3.566334314349843e-05
9,2005,0.30553641008614285,0.5929675385046025,0.2580467235703625,0.6535488178988905,0.0002795109925681208
10,2005,0.6172151959606889,0.5929675385046025,0.3177199831779316,0.6003166781197699,9.61800465999854e-06
11,2005,0.8063151948123974,0.7142718047641461,0.7800473952685856,0.4877002996800958,1.9292046743065284e-06
12,2005,0.9255305488561731,0.6154985184002659,0.7226647437943501,0.5158831945603958,3.7289266620463663e-07
13,2005,0.6637117807182378,0.36500516040268344,0.4943659059681278,0.5746481876285269,2.3453411524763463e-06
14,2005,0.47190479744328395,0.8858371080814298,0.3160227494536578,0.6003166781197699,0.0001296991647680635
15,2005,0.8252351323926643,0.5603790260833901,0.7375109276137599,0.6116609388382223,8.98847979021909e-07
16,2005,0.6448603920597891,0.5131250366222342,0.4437748414309517,0.6003166781197699,5.276329893497792e-06
17,2005,0.5185306672955059,0.5252641263938969,0.43899350841263085,0.4355055669246564,2.1663730114659797e-05
18,2005,0.5033860155555456,0.344740528950938,0.6138906963158537,0.44902941455621137,1.2126907145960624e-05
19,2005,0.8322938661060146,0.6685414517363024,0.5530099544897207,0.6561368746784756,1.2380967605319872e-06
20,2005,0.8190848429039523,0.5383578826003745,0.5078507031473374,0.6003166781197699,8.838706454261999e-07
21,2005,0.7933336954615258,0.8020628406138912,0.47290457930448837,0.6590476868207022,3.0155064319543418e-06
22,2005,0.5073043869379514,0.2952674141398206,0.4824154508697569,0.6003166781197699,9.22850471489009e-06
185,2005,0.7925366639125466,0.38421044144297034,0.5538296823147315,0.24337633318029472,6.333737238375623e-07
23,2005,0.6519974088109062,0.5747994907684291,0.33606288817852725,0.676084685318224,6.172692584354272e-06
24,2005,0.5876108178965413,0.5929675385046025,0.4221791422792811,0.6003166781197699,1.3245685334466074e-05
25,2005,0.5888548802596536,0.6671753166169723,0.4707684064004489,0.506088288267558,1.7121675337706128e-05
26,2005,0.803912366489208,0.5546245802645347,0.7979435029146129,0.6676010925223884,1.1076031709666891e-06
27,2005,0.6583735521214775,0.6289878034075114,0.4046837014201998,0.6003166781197699,7.0346554199305215e-06
28,2005,0.6297133739726146,0.8103707793591961,0.4779378454186305,0.6003166781197699,1.81962075031827e-05
29,2005,0.25109144948979034,0.5929675385046025,0.2971913416115064,0.3804981632127071,0.0005035308180762654
30,2005,0.6968468702707593,0.6427497004097003,0.4735084516380279,0.6003166781197699,4.8787797612636995e-06
31,2005,0.23951429910486977,0.5929675385046025,0.3290293420806729,0.6003166781197699,0.0005706682764932467
194,2005,0.9805354842070353,0.5533181268124072,0.8177298213769564,0.5572687524220905,1.6331196157930697e-07
32,2005,0.831618141819565,0.5365109431865691,0.7433572152571948,0.45873067383664407,7.664643865661129e-07
33,2005,0.3899161009176275,0.22574433561800505,0.48703073920481477,0.370026751097728,2.2936208457854262e-05
34,2005,0.6468620938959477,0.6223103750301959,0.667250423706911,0.6795998293483857,7.775286496947798e-06
35,2005,0.3106766218337388,0.7894610758925034,0.27739352116679106,0.6003166781197699,0.0005326989383967647
36,2005,0.4988282833689133,0.7672564770099968,0.3060055326521911,0.6003166781197699,6.451325364655807e-05
37,2005,0.7108391788271546,0.577899804312823,0.5242310937296972,0.5569470067182537,3.305517121635661e-06
38,2005,0.8869774389883436,0.708658671645614,0.5316602992550352,0.6003166781197699,7.907907355970722e-07
39,2005,0.7264447242970231,0.5929675385046025,0.5786895540850554,0.2892542695409899,2.9530053117373695e-06
40,2005,0.5863497960641151,0.5929675385046025,0.3694904797941161,0.6003166781197699,1.3427488858664628e-05
41,2005,0.711216168280979,0.5929675385046025,0.6999509589275827,0.4087542998659479,3.481453644086914e-06
42,2005,0.7390309222976945,0.7440431186810696,0.5182021389242648,0.5074172987286522,4.433360111905156e-06
195,2005,0.9454535226632679,0.3987918504218114,0.662998340226254,0.5961731258586851,1.290543085356237e-07
43,2005,0.9324427534951578,0.6807046672866457,0.8828368099699746,0.6825939701871354,4.3799126528233493e-07
44,2005,0.32488458970363243,0.45252019432804685,0.28319674648584425,0.6003166781197699,0.00013204489947514305
45,2005,0.5593747267401519,0.5929675385046025,0.23520288577100001,0.6003166781197699,1.7973803984039265e-05
196,2005,0.9532631691488773,0.5654775951003799,0.7104806085019177,0.4780752163589738,2.2957386447053294e-07
46,2005,0.7764334317115749,0.5475317802914752,0.5660282255694626,0.5510907911560369,1.4512941219506555e-06
47,2005,0.6825599006793319,0.35818270930765217,0.6450664779417015,0.762550686640025,1.8562518562519404e-06
48,2005,0.6346849127579115,0.5314112688095778,0.5745747196726885,0.42297502754461147,6.318605465121116e-06
49,2005,0.8477684811311259,0.5406316265727276,0.6322364027343892,0.6793009291820962,6.538496114703776e-07
50,2005,0.4184037641813243,0.5929675385046025,0.3148060529091443,0.6003166781197699,8.250625684239711e-05
52,2005,0.5114719065532976,0.5929675385046025,0.48961589390103377,0.33640332944882273,3.016748598202185e-05
53,2005,0.9261597068688954,0.5762147119426568,0.7859627925329034,0.6003166781197699,3.203360573495457e-07
54,2005,0.7544813608073258,0.5090424784356518,0.6918759277273012,0.6438382973625633,1.5878615677209586e-06
55,2005,0.5928285654741934,0.5975811056035776,0.38679383315692917,0.429112614364976,1.2734457127472157e-05
56,2005,0.2820199029150786,0.5929675385046025,0.20813898022025534,0.6003166781197699,0.0003604220693641558
57,2005,0.5892072750863122,0.8030445418866088,0.4710221817619018,0.7891704006878739,2.7490512978066732e-05
58,2005,0.9631672983353265,0.5929675385046025,0.8735324133345068,0.48063079707199946,2.2849580640370238e-07
59,2005,0.5950012868733967,0.6085926756868529,0.44203278824164727,0.7364897758439235,1.2953443162267982e-05
60,2005,0.5703509621596221,0.6038852687221941,0.47927490768448733,0.6003166781197699,1.661882957700755e-05
61,2005,0.361775960452729,0.43398123477996975,0.41293483335783776,0.6003166781197699,8.217957534785756e-05
62,2005,0.4427588643255411,0.35127727374426587,0.3100063436674161,0.6003166781197699,2.405089083299898e-05
188,2005,0.15854098669923267,0.7678347417390614,0.2758247617713403,0.6003166781197699,0.0025598707112305798
63,2005,0.9047520720559941,0.48681205099915953,0.7039859586576742,0.6559116948101004,2.8682818820975344e-07
64,2005,0.5591316163158229,0.5929675385046025,0.28185337673186983,0.6003166781197699,1.802110346820779e-05
65,2005,0.6740377765743983,0.4988895049809113,0.5451469880207462,0.6003166781197699,3.642038245618678e-06
66,2005,0.667635599802896,0.5929675385046025,0.41175535421692944,0.565783002477527,5.576562962474723e-06
67,2005,0.4501630455643102,0.5929675385046025,0.29415164864045673,0.6003166781197699,5.8530079640332994e-05
68,2005,0.9401140312824388,0.4790731307215789,0.683172165213465,0.5116193860008394,1.8982132135541205e-07
69,2005,0.6589545548060549,0.5551795090972078,0.4723216291601633,0.4818060040081217,5.319291940281315e-06
70,2005,0.874467286870493,0.6036029038120152,0.7156253822478746,0.6003166781197699,6.199494208959984e-07
72,2005,0.5807418051878177,0.6799295509990748,0.44868261746989835,0.6003166781197699,1.9564137990587626e-05
73,2005,0.9805687345398548,0.4313413226281642,0.6491044376464279,0.5722553152830305,1.0113132565221547e-07
74,2005,0.9717627250102867,0.5197577795064592,0.7941569474222008,0.6003166781197699,1.5800490892498804e-07
75,2005,0.7975524660705902,0.5343104931386831,0.7159065682481003,0.5967314642378483,1.098457671534428e-06
76,2005,0.9220975870495312,0.5487302445109528,0.7472993841002189,0.6003166781197699,3.0188979536530796e-07
77,2005,0.7749814453587109,0.48569087531593463,0.7919372006894128,0.42442125796072144,1.161353417956471e-06
78,2005,0.8329394641253467,0.47977399795186465,0.6943050462909106,0.44834220325626206,6.063468846922747e-07
79,2005,0.7074732898006366,0.5929675385046025,0.6986295010640011,0.6963418100613938,3.6252087442662576e-06
81,2005,0.5703509621596221,0.7933414443761859,0.5117375135004152,0.3403384309277772,3.259527878607948e-05
82,2005,0.7087861101312611,0.6035529167009479,0.6679909623748719,0.6859606632997591,3.716473229762855e-06
83,2005,0.7375570086452723,0.502436854759784,0.4825507184554778,0.6841807321660884,1.8583649192115143e-06
84,2005,0.8115156049411951,0.5348700797883015,0.49070019773595597,0.7544256004039533,9.465746697809524e-07
85,2005,0.82497426837425,0.6345683441693979,0.9198136338889895,0.4591891238234652,1.1854506139458768e-06
86,2005,0.7849516469025948,0.4335941918687338,0.5997724973298177,0.6024056895098664,8.458685094328362e-07
87,2005,0.6848393665640113,0.5929675385046025,0.5193836670681311,0.6529675869312221,4.63016857195332e-06
88,2005,0.5429453504629767,0.5884521708864505,0.3729616315765467,0.6017978298523701,2.1111226994296554e-05
89,2005,0.681203802063524,0.38447450741763717,0.4490524792995181,0.6003166781197699,2.11275379448507e-06
90,2005,0.3718912638901706,0.5929675385046025,0.15135927216882927,0.7517815368629849,0.00013641472537535414
91,2005,0.5554061413814222,0.5929675385046025,0.2645527893836106,0.6003166781197699,1.876169676142181e-05
92,2005,0.8147348082251749,0.5307023777748237,0.8013608691917091,0.40519037008116027,8.997671408700267e-07
93,2005,0.7638319904051849,0.9126921528264484,0.6247791101183966,0.2892542695409899,6.0517940941350604e-06
94,2005,0.6570316809401173,0.18238954382657419,0.3806115763499436,0.22622546791330242,9.916420238643012e-07
95,2005,0.6607571625438313,0.9145732921996323,0.5292914402297331,0.6003166781197699,1.8559692515801932e-05
97,2005,0.6182487662343239,0.5929675385046025,0.31720364303426263,0.8155747774518373,9.511137941554112e-06
98,2005,0.88559023577897,0.49683811021742014,0.7330472896186553,0.6003166781197699,3.6698780724111647e-07
189,2005,0.8348928684777015,0.547741890964369,0.6903920664170287,0.6003166781197699,7.720409972106414e-07
99,2005,0.3711512422702714,0.5929675385046025,0.40159395225616423,0.3490311871217875,0.0001375104301773313
100,2005,0.6114527921864048,0.5338118134469321,0.5384427095360729,0.5880761404683512,8.197371167605695e-06
101,2005,0.5384900716344732,0.8390445939827289,0.3455511178636581,0.6003166781197699,5.3831400399853945e-05
103,2005,0.6402169511146303,0.5809289623564748,0.5697498244269201,0.4613185880183294,7.17299948279988e-06
104,2005,0.7719097049327461,0.5889651223110779,0.5093622081150289,0.6548835541639793,1.7798196551151149e-06
105,2005,0.9195901643995728,0.6182064850064144,0.4882000649856473,0.4441290336324909,4.01584072206772e-07
106,2005,0.8155604664861356,0.502610294925601,0.6132407206073578,0.6784022898965743,8.002147664670051e-07
107,2005,0.5328440446874059,0.5929675385046025,0.4116123252639543,0.6003166781197699,2.3944123489227134e-05
108,2005,0.39859454769822533,0.5863095528617179,0.3869856847732074,0.5138430785923275,9.971913226522805e-05
109,2005,0.56271284293688,0.7199295389119555,0.31894837670653975,0.6003166781197699,2.7399021578734936e-05
110,2005,0.21493811545821018,0.8814806234577146,0.16520412719498112,0.896403919110998,0.0020558169300643864
111,2005,0.498359911543208,0.38747764952820485,0.44029872011431714,1.0,1.544840392780117e-05
112,2005,0.468725684895394,0.6084835727162239,0.4401708496755856,0.6003166781197699,5.070644998793553e-05
113,2005,0.685151562756009,0.4812336097760887,0.4418336573138011,0.563102185280956,3.013516391127783e-06
114,2005,0.6101999030501695,0.2608560693918441,0.4871661637099993,0.6003166781197699,2.5560215458351816e-06
115,2005,0.9874069088523993,0.5536928251120319,0.7810726372407979,0.7076743612702597,1.5183485822307735e-07
192,2005,0.5282013239470562,0.5929675385046025,0.36674874219089837,0.9439993136180765,2.517654160999618e-05
116,2005,0.550193300580031,0.670063887217228,0.37479157076989167,0.6003166781197699,2.6275808745470812e-05
117,2005,0.5858040509743196,0.5929675385046025,0.3123060372175066,0.6051246813771207,1.350694145546146e-05
190,2005,0.6442804302248388,0.5776122786123592,0.4654357118908454,0.6003166781197699,6.780476263052118e-06
119,2005,0.6258898885931021,0.6042007145500636,0.44386760889341104,0.6417914885132128,9.127568278179208e-06
120,2005,0.5722715188886014,0.5754018637218428,0.42858612782312155,0.173367342683028,1.4647224859633196e-05
121,2005,0.9075700677430292,0.40819597665441953,0.6662196998956218,0.4081430892704762,2.022359904827515e-07
122,2005,0.6342536597693205,0.5929675385046025,0.45088724054748686,0.6003166781197699,8.000022567662336e-06
123,2005,0.43656018462287394,0.5929675385046025,0.4400681954696415,0.6003166781197699,6.780217146454417e-05
124,2005,0.38525113848002257,0.45346769731559144,0.4146134644361996,0.3804981632127071,6.901778732718396e-05
125,2005,0.7431504417609285,0.24288414896981442,0.6807902951263969,0.6003166781197699,5.527566861631101e-07
126,2005,0.6284563570851092,0.5429738124516552,0.44101787365333234,0.5026288500057189,7.062974527251567e-06
127,2005,0.861745083860328,0.5929675385046025,0.7792594835221125,0.5236951647260745,6.839811544066081e-07
128,2005,0.7727114490210556,0.7587328541225455,0.7217460988011735,0.4558609314361442,3.242649484846653e-06
129,2005,0.5579063869960794,0.640574499684675,0.45916760349101726,0.6003166781197699,2.173705263667128e-05
130,2005,0.7283007832945947,0.6348923253502572,0.6500593478113668,0.4245942996224018,3.374937319174366e-06
191,2005,0.6575371664716001,0.6257271319773923,0.5654805488020558,0.6003166781197699,7.014731779163179e-06
131,2005,0.9491693793284794,0.6381446808809674,0.6416106226213918,0.6003166781197699,3.1364508431972467e-07
132,2005,0.6277634430523746,0.5570043812626948,0.6670560128377794,0.5675100105112736,7.503763781755864e-06
133,2005,0.6548952436951989,0.42817388723000765,0.5107505900888203,0.6622464711940727,3.3746237685884767e-06
198,2005,0.709842209035273,0.5787963140767474,0.6204209975063888,0.4797815521405772,3.3525122499302784e-06
134,2005,0.7378395706702587,0.6179611370277065,0.6453175776129731,0.4239014838664192,2.8621046853696113e-06
135,2005,0.4161474918829551,0.7711842080625861,0.1886624693992882,0.4453087695283172,0.00015986831026065803
136,2005,0.8843808542347784,0.45101793129248413,0.7594534975617104,0.6003166781197699,3.0995604018215844e-07
137,2005,0.7988562617175887,0.5929675385046025,0.6275079934228998,0.6861402737986617,1.349895390876988e-06
138,2005,0.8671288973502402,0.5249746628172667,0.6891475161522731,0.5852483646608896,4.995970622731587e-07
139,2005,0.7387170546853401,0.4013791726672873,0.4792274494600772,0.4778373923265952,1.2193625512255174e-06
140,2005,0.42381481678200617,0.5679664199412207,0.42589730398050674,0.8334989893611049,7.09051586501666e-05
142,2005,0.8118647956767053,0.39421438095342026,0.6390322070391321,0.5717471249077154,5.364288414663298e-07
143,2005,0.9354106790686829,0.7227933463555094,0.7868035215063862,0.5700463962150238,4.924278738494977e-07
144,2005,0.8245496431613855,0.4941536630726309,0.8114869632408594,0.4476205688005951,7.025419632919558e-07
199,2005,0.8654132914668662,0.5929675385046025,0.7259225536387914,0.5307824127664565,6.573888180780417e-07
145,2005,0.5189074634561106,0.6666301784240536,0.5648190745125576,0.6003166781197699,3.639930642809719e-05
197,2005,0.6255343330452767,0.4467529688868825,0.4810285364804967,0.6003166781197699,5.000998531989153e-06
146,2005,0.85130018897757,0.45543620598859563,0.6578505301854303,0.5120403183410093,4.511816617172795e-07
186,2005,0.21692730340625987,0.48881849483035383,0.26529503263240484,0.6003166781197699,0.0004901769277018746
187,2005,0.67333217715199,0.4785673386443558,0.5018705604701754,0.5733026321088559,3.388340803063974e-06
147,2005,0.7175763125626242,0.5929675385046025,0.34988391301542077,0.3038944452731901,3.2501278205595446e-06
193,2005,0.5753864090965883,0.5929675385046025,0.5492065358836802,0.8442861186473918,1.5117040436907198e-05
148,2005,0.9508353683909625,0.5480665457759828,0.7925922276526398,0.6003166781197699,2.2071763712808825e-07
149,2005,0.9513216701200369,0.5482523383277744,0.792677711516999,0.6003166781197699,2.1971478579510503e-07
150,2005,0.993212726902869,0.6473219651285491,0.6588916047450206,0.6003166781197699,2.0141363859398293e-07
151,2005,0.2649605203497519,0.16142903898036493,0.16438986262419886,0.7822757030594504,6.008942483787213e-05
153,2005,0.6894746652046797,0.4872942996558098,0.5663708475097993,0.5481156224200161,2.94543138877726e-06
154,2005,0.795325157897961,0.6152370587243616,0.7386196413991646,0.5925162519976316,1.5221862840964449e-06
155,2005,0.6641039119875083,0.3640127512152259,0.39142593387307767,0.6003166781197699,2.325246637257462e-06
156,2005,0.7106974107395321,0.5929675385046025,0.6999509589275827,0.6003166781197699,3.501032371124213e-06
157,2005,0.46340029856268017,0.5857557526182382,0.30642399330906844,0.50822871506373,4.938863274841067e-05
158,2005,0.8121811019876641,0.5229552751902771,0.5505298579798792,0.6003166781197699,8.978985008462162e-07
159,2005,0.3211340501004166,0.5929675385046025,0.4446659341006831,0.6003166781197699,0.00023613859716961933
160,2005,0.4161474918829551,0.4270442423191139,0.39241302621897556,0.6003166781197699,4.437120877902778e-05
161,2005,0.8751000131608786,0.4345018490637559,0.6861862188913279,0.22622546791330242,3.203926085565557e-07
163,2005,0.987271003650448,0.5534025847051707,0.7805468707060428,0.7062478199750952,1.5189165372950115e-07
164,2005,0.3883871044980105,0.7149206795471821,0.2113903877225749,0.6003166781197699,0.00017721720678563998
165,2005,0.8216280233320641,0.4941536630726309,0.8114869632408594,0.4476205688005951,7.250850455359484e-07
166,2005,0.9513216701200369,0.5482523383277744,0.792677711516999,0.6003166781197699,2.1971478579510503e-07
167,2005,0.5897333629363153,0.4368229300136966,0.5079123942234132,0.5968863588452503,7.072525667827769e-06
168,2005,0.8200324108718269,0.38986670575351096,0.5585916745180346,0.7183535760212219,4.820683042103119e-07
169,2005,0.9308150803810782,0.3752974107956891,0.7571316205052521,0.6696333292431785,1.3668521568417752e-07
170,2005,0.018544118771635754,0.9361746907449138,0.03570156880537301,0.6003166781197699,0.020689028970278973
171,2005,0.6033662118266869,0.7878908133797404,0.5180532010589423,0.6003166781197699,2.2385161604251062e-05
172,2005,0.5783998190546977,0.6304637906239956,0.4683890845304344,0.28451596795839784,1.6789733867018483e-05
173,2005,0.9279873331940915,0.6116939643667976,0.6319446027201674,0.5719505128777553,3.5809246531012396e-07
174,2005,0.7088343771076013,0.6009739935478284,0.5138871487029526,0.7005497789541308,3.67942255811228e-06
175,2005,0.5173909815064577,0.5929675385046025,0.49992862416917405,0.06211844938351549,2.829760048726843e-05
176,2005,0.5225933429899097,0.5929675385046025,0.26874426152496733,0.6003166781197699,2.675007546062094e-05
177,2005,0.6331666484640734,0.5696896156164348,0.667207298152287,0.670275757540868,7.4232016820660875e-06
178,2005,0.5480230324713584,0.5929675385046025,0.6999509589275827,0.6003166781197699,2.0320532100649734e-05
179,2005,0.7370959964887778,0.5929675385046025,0.41534493100831615,0.6003166781197699,2.631829099891991e-06
180,2005,0.7639118382130847,0.3232801593337067,0.6004129969525744,0.6003166781197699,6.576619439697728e-07
181,2005,0.45701825118358386,0.572414702238667,0.24103982662454326,0.6003166781197699,5.035188720664222e-05
182,2005,0.8352442339924131,0.5989886649656635,0.7166591142601573,0.879836154627702,9.3136691250029e-07
183,2005,0.6114527921864048,0.41234958919506004,0.46093417329379927,0.7730810969471655,5.054229772122765e-06
184,2005,0.6897123111848709,0.5929675385046025,0.4342515104525755,0.6003166781197699,4.392571724130186e-06
1,2006,0.6718326643219452,0.47702209921316124,0.373240624093244,0.6003166781197699,3.4227119138144516e-06
2,2006,0.9372641466852971,0.5829172141933658,0.766960321325239,0.6003166781197699,2.9127819145151303e-07
3,2006,0.8280518837532396,0.6456404516965644,0.7397974359861457,0.6003166781197699,1.1936049375559913e-06
4,2006,0.4532726805209606,0.3349373644099199,0.5935216494670887,0.6003166781197699,1.993965426137223e-05
5,2006,0.6426171793409956,0.9554296674844525,0.4656595649173514,0.7363025526738654,2.5913721483400215e-05
6,2006,0.8682121419371926,0.5929675385046025,0.3975408796995956,0.6003166781197699,6.377963414286077e-07
7,2006,0.7807905547955194,0.6921299303014667,0.7010215242763271,0.6560117973365523,2.350368114232051e-06
8,2006,0.5596171999166017,0.7293058603221494,0.44173451335797664,0.6003166781197699,2.9282313300260733e-05
