code_num,year,tourism_arrivals,tourism_expenditures,gdp,inflation,unemployment,tourism_expenditures_mean
179,2002,2337000.0,6.84801931791896,3262000000.0,6.1572186951619665,8.06144990172818,2.930260726537852e-06
180,2002,2628000.0,6.84801931791896,35064105500.8344,3.83082838168467,2.12,2.60579121686414e-06
181,2002,99000.0,8.46120655134281,262596535.549028,1.96356754199195,8.06144990172818,8.546673284184657e-05
182,2002,6550000.0,6.92188720795371,129087556612.449,9.4947107032486,27.18,1.0567766729700322e-06
183,2002,565000.0,6.90402143413627,4193850445.42632,22.2333446430947,8.06144990172818,1.2219506963073044e-05
184,2002,2041000.0,6.84801931791896,6342116400.0,6.1572186951619665,8.06144990172818,3.3552274953057132e-06
1,2003,1184000.0,11.8959884930874,2044111731.84358,3.65636507938418,8.06144990172818,1.0047287578621114e-05
2,2003,17844385.2820236,7.12237826130866,355716369350.727,7.44970014007366,8.06144990172818,3.991383367228531e-07
3,2003,5013049.70972226,8.24379027859383,207754986627.128,1.76090410099629,8.06144990172818,1.6444660946820262e-06
4,2003,107000.0,0.556738775052417,17812704586.4397,98.2241436573304,8.06144990172818,5.203166121985205e-06
5,2003,557000.0,22.3749004761122,5611496257.14231,0.48400261181847,15.0,4.017037787452819e-05
6,2003,11601000.0,6.84801931791896,2366941808.94404,6.1572186951619665,8.06144990172818,5.90295605371861e-07
7,2003,2995000.0,16.0057592962379,127586973492.177,6.1572186951619665,15.36,5.344160032132855e-06
8,2003,206000.0,6.34124310864207,2807061008.69084,4.7215533660534,8.06144990172818,3.078273353709743e-05
10,2003,623000.0,6.84801931791896,947955555.555555,1.99353055152454,8.06144990172818,1.0992005325712616e-05
11,2003,4746000.0,9.61612265394953,467739079790.332,2.73259596616786,5.933,2.026153108712501e-06
12,2003,19078000.0,6.84801931791896,260779834340.097,1.35555370896452,4.779,3.5894849134704687e-07
13,2003,1038000.0,2.52565220758841,7276413079.11451,2.2338649296705,9.17,2.433190951433921e-06
14,2003,74000.0,6.84801931791896,784654423.620476,10.6474645658306,8.06144990172818,9.254080159349947e-05
15,2003,6690000.0,6.44852274093303,318082528506.588,1.5889639997038,7.68,9.639047445340852e-07
16,2003,850000.0,4.92987711032366,5349258094.48239,1.48724246145442,8.06144990172818,5.799855423910188e-06
17,2003,163000.0,6.84801931791896,4740768142.67494,2.03456574053815,2.78,4.2012388453490556e-05
18,2003,245000.0,3.51402789132101,60158929188.2556,5.66870773441476,4.32,1.4342970984983714e-05
19,2003,6241000.0,12.1380278702597,21144957990.4681,2.34864169582755,13.733,1.94488509377659e-06
20,2003,4844000.0,7.92901236562807,11074813829.7872,1.59362549800787,8.06144990172818,1.6368729078505513e-06
21,2003,4594000.0,14.1705659106693,8870090000.0,3.02504526252236,10.84,3.084581173415172e-06
22,2003,165000.0,2.40846491807966,8498894359.38629,6.1572186951619665,8.06144990172818,1.4596757079270666e-05
185,2003,1729000.0,3.76709665713372,17825444724.4878,28.3978399133474,3.1,2.1787719243110004e-06
23,2003,999000.0,7.67534854040686,1308900000.0,2.31808274663101,8.06144990172818,7.683031571978839e-06
24,2003,483000.0,6.84801931791896,4186525000.0,6.1572186951619665,8.06144990172818,1.4178093825919172e-05
25,2003,427000.0,9.61861073254106,8082399639.54305,3.33727499671534,8.06144990172818,2.252602045091583e-05
26,2003,4133000.0,4.42154622702898,558233745651.874,14.7149197228147,11.169,1.0698152013135687e-06
27,2003,1090000.0,9.75274730087938,3209500000.0,1.61943319838055,11.0,8.947474587962734e-06
28,2003,944000.0,20.4649471769888,7167725264.75135,0.299999999999967,8.06144990172818,2.1678969467149152e-05
29,2003,6300.00019073486,6.84801931791896,651935430.314445,2.57230861693335,1.8,0.0010869871604115265
30,2003,1592000.0,8.66544737554415,7511582173.37724,9.18990265632739,23.8,5.443120210768939e-06
31,2003,5699.99980926514,6.84801931791896,1142315522.53864,4.13470905150996,8.06144990172818,0.001201406938082306
194,2003,38903000.0,5.52716458248518,895540646634.787,2.75856321360112,7.574,1.4207553614079069e-07
32,2003,6530000.0,5.94166753336569,362075086507.76,0.638272930887201,4.117,9.09903144466415e-07
33,2003,35000.0,6.84801931791896,8937567059.87754,12.8739657187405,8.06144990172818,0.00019565769479768457
34,2003,668000.0,8.04862865722848,94644969157.0987,7.1297886294186,13.221,1.2048845295252216e-05
35,2003,20600.0003814697,7.7886663905999,546885222.713065,3.79908136671903,8.06144990172818,0.0003780905944839706
36,2003,150000.0,16.4788212043264,813260468.873834,1.18817038620528,8.06144990172818,0.00010985880802884268
37,2003,1514000.0,6.58799217570644,17271760506.9483,9.44758091616984,6.654,4.351381886199763e-06
38,2003,12223187.434555,11.042531195883,19254397501.9767,2.15492809908679,8.06144990172818,9.034084812170777e-07
39,2003,1906000.0,6.84801931791896,35901200000.0,6.1572186951619665,2.33,3.592874773304806e-06
40,2003,508000.0,6.84801931791896,2202117374.30168,1.63371391441571,8.06144990172818,1.348035298802945e-05
41,2003,2113000.0,6.84801931791896,229130573400.40085,6.1572186951619665,3.61,3.240898872654501e-06
42,2003,2416000.0,11.0376925127199,14547329558.3239,4.13906538686858,4.153,4.568581338046316e-06
195,2003,20108000.0,4.46130478833437,100435924704.881,0.118739205526791,7.777,2.2186715677015965e-07
43,2003,18399000.0,10.3665541383149,2534715518349.01,1.03422218628562,9.779,5.634303026422577e-07
44,2003,23200.0007629395,3.24338273490666,622044665.515049,1.98196734627545,8.06144990172818,0.000139800975355473
45,2003,254000.0,6.84801931791896,343311111.111111,1.45336800437251,8.06144990172818,2.69607059760589e-05
196,2003,21119000.0,8.01381798787432,218421193436.252,2.07507820646507,5.398,3.794601064384829e-07
46,2003,3680000.0,6.46050068880338,21403167848.1444,27.4497127394395,6.938,1.7555708393487446e-06
47,2003,1166000.0,6.84801931791896,73482264190.9245,4.268953958395,23.72,5.873086893584014e-06
48,2003,761000.0,6.25719175724689,30965208000.0,7.92936487461556,5.662,8.222328196119434e-06
49,2003,6044000.0,7.45076898038896,80288461538.4615,4.50777636319304,10.91,1.2327546294488683e-06
50,2003,80000.0,6.84801931791896,870248267.550163,6.1572186951619665,8.06144990172818,8.5600241473987e-05
51,2003,3378000.0,6.20940939373458,9876595528.45528,1.33499116549955,11.288,1.8381910579439254e-06
52,2003,180000.0,2.41962832856274,8623691300.04079,13.6740452028272,8.06144990172818,1.3442379603126333e-05
53,2003,17350162.9059565,9.3251180741286,470618172949.344,5.48825363407078,8.06144990172818,5.374657358938794e-07
54,2003,2601000.0,5.79783979225056,171612867735.686,0.877440386254785,10.469,2.229081042772226e-06
55,2003,451000.0,6.06937222650432,2300492465.32276,4.17274777763036,8.22,1.3457588085375433e-05
56,2003,18200.0007629395,6.84801931791896,245432900.0,0.126643348208903,8.06144990172818,0.00037626478191492833
57,2003,234000.0,12.7409095966253,6511903365.47554,2.23535313551536,8.06144990172818,5.444833160950983e-05
58,2003,24715000.0,6.84801931791896,2054422857142.86,1.37650038542013,4.807,2.7707947877479105e-07
59,2003,313000.0,9.31362831853635,3991377904.13162,0.837734531536568,11.51,2.975600101768802e-05
60,2003,531000.0,5.19879582318206,7632723555.66221,29.7729797160384,8.06144990172818,9.79057593819597e-06
61,2003,44000.0,3.89426983449509,5025167975.26363,6.1572186951619665,8.06144990172818,8.850613260216114e-05
62,2003,89000.0,4.97801448098908,487038685.045496,17.0328665431988,8.06144990172818,5.593274697740539e-05
63,2003,14785000.0,4.93596500997453,196930509813.384,3.53065027765552,9.839,3.3384951031278524e-07
64,2003,294000.0,6.84801931791896,591018407.407407,2.15492809908679,8.06144990172818,2.329258271401007e-05
65,2003,880000.0,5.10829872410437,21576351798.9145,5.60347675434471,2.807,5.8048849137549655e-06
66,2003,910000.0,6.84801931791896,3569000000.0,6.1572186951619665,8.06144990172818,7.525295953757099e-06
67,2003,101000.0,4.30169199885288,743063950.317749,5.98097814066473,8.06144990172818,4.259100988963248e-05
68,2003,15537000.0,5.0055229594553,161385558801.811,-2.67379679144394,7.86,3.221679191256549e-07
69,2003,887000.0,6.96327342146963,8230391346.67228,7.67416639397937,5.3,7.850364623979289e-06
70,2003,9192544.3261922,6.67056684462564,215718549428.875,5.30238773219936,8.06144990172818,7.256496795581695e-07
71,2003,42857000.0,4.39318569948236,35245317001.8224,1.76733780760629,13.924,1.0250800801461511e-07
72,2003,518000.0,14.2555699052216,5071947798.27263,28.6995777887374,8.06144990172818,2.7520405222435523e-05
73,2003,31412000.0,5.1373029739162,85285062818.0077,4.66101694915254,5.79,1.6354587335783141e-07
74,2003,27591739.1077442,6.97519715639093,623833822033.598,5.30297697364859,8.06144990172818,2.5280019969575585e-07
75,2003,4467000.0,7.77395158077713,234772463823.808,6.75731719362853,6.658,1.7403070474092522e-06
76,2003,15535677.3426129,6.21632305061163,342661759610.607,5.68785852658107,8.06144990172818,4.0013209038275024e-07
77,2003,2726000.0,4.71712717344383,607700687237.318,3.80585899528851,8.06144990172818,1.7304208266485068e-06
78,2003,6764000.0,6.84801931791896,164670771259.602,3.49221909079765,4.478,1.012421543157741e-06
79,2003,1546000.0,6.84801931791896,151911222120.261,16.4680116244792,8.06144990172818,4.429507967606055e-06
81,2003,348000.0,12.8765199219874,11429333037.8443,2.05566329753742,3.997,3.7001494028699426e-05
83,2003,2483000.0,5.47372509803865,9430234810.78586,10.0869565217391,11.731,2.204480506660753e-06
84,2003,4600000.0,7.21942967689806,10195627644.5698,1.62999999999998,14.5,1.569441234108274e-06
85,2003,5212000.0,8.1262418278265,4519561645253.53,-0.256541816316025,5.251,1.5591407958224289e-06
86,2003,3237000.0,5.88442017768265,30833692900.1091,6.43821810118941,8.78,1.8178622729943313e-06
87,2003,1146000.0,6.84801931791896,14904517649.8476,9.81569062979654,8.06144990172818,5.975584047049703e-06
88,2003,342000.0,3.96507560025173,1919008090.49641,2.97461295184355,9.92,1.1593788304829619e-05
89,2003,701000.0,1.93424966715234,5046693484.31767,0.94174611779921,0.909,2.7592719930846503e-06
90,2003,130100.006103516,6.84801931791896,96105634.747436,6.1572186951619665,8.06144990172818,5.2636579528445464e-05
91,2003,247000.0,6.84801931791896,469869869.86987,2.23543664374553,8.06144990172818,2.7724774566473522e-05
92,2003,4753000.0,5.18466168711694,702714855193.904,3.51487451459939,3.348,1.090818785423299e-06
93,2003,2602000.0,22.7336995822145,47874582231.588,0.961350293542112,1.3,8.737009831750383e-06
94,2003,636000.0,1.01938392574708,2023324407.28414,15.4893529233525,8.06144990172818,1.6028049146966668e-06
95,2003,1016000.0,24.967663904469,20082918739.6352,6.1572186951619665,8.06144990172818,2.4574472346918305e-05
96,2003,958000.0,7.83221552802092,26265625000.0,-2.19115191986644,8.06144990172818,8.175590321524968e-06
97,2003,683000.0,6.84801931791896,987407407.407407,1.03425372426221,22.18,1.002638260310243e-05
98,2003,9707907.43154441,4.61485442287275,267725208023.041,6.5592978291005,8.06144990172818,4.7537066617234763e-07
189,2003,5908363.54549612,7.08040560686839,143795108872.313,6.48943208673338,8.06144990172818,1.1983699974362113e-06
99,2003,49000.0,6.84801931791896,3070803051.42164,6.1572186951619665,2.11,0.0001397554962840604
100,2003,583000.0,6.01261086564678,18881765437.2151,6.31463787051174,8.22,1.0313226184642846e-05
101,2003,329000.0,17.8992417424656,1157825434.78971,6.62916357146762,8.06144990172818,5.440499009867963e-05
102,2003,3635000.0,5.18177047790446,18809197969.5431,-1.13430854990247,12.875,1.4255214519682147e-06
103,2003,867000.0,7.92084650706597,29667268248.1305,2.04984030563518,3.675,9.135924460283701e-06
104,2003,2524000.0,7.0078189152281,11244337719.8377,2.94264752948473,12.061,2.7764734212472663e-06
105,2003,11888000.0,9.85974150307774,8246479565.94248,-1.56245203671305,5.995,8.293860618335919e-07
106,2003,5021000.0,6.00899154408846,58029363354.2757,1.16773367477592,11.92,1.1967718669763911e-06
107,2003,235000.0,6.84801931791896,3597089750.78276,6.1572186951619665,8.06144990172818,2.9140507735825364e-05
108,2003,21000.0,7.35587472571315,1980907434.76826,11.7460792058232,6.378,0.0003502797488434833
109,2003,564000.0,11.2242090917379,1052121054.6875,-1.26065113450354,8.06144990172818,1.9901079949889894e-05
110,2003,7199.99980926514,6.84801931791896,131128500.0,6.1572186951619665,8.06144990172818,0.0009511138193513224
111,2003,158000.0,3.2950361580012,4946296599.08467,0.855562122724231,36.69,2.0854659227855698e-05
112,2003,110000.0,6.37775558067051,4714071979.68835,-1.34672619047621,8.06144990172818,5.797959618791373e-05
113,2003,1512000.0,5.76780452774578,5418313424.45366,1.30383777442602,7.488,3.8146855342233998e-06
114,2003,597000.0,1.81038388060903,10467109977.6717,36.5897175323924,8.06144990172818,3.032468811740419e-06
115,2003,30679598.5713338,9.84351672429716,507826676342.011,4.33599308785194,8.06144990172818,3.2084894140351235e-07
192,2003,142000.0,6.84801931791896,1707710053.14938,6.1572186951619665,8.06144990172818,4.8225488154358874e-05
116,2003,205000.0,13.2845205993678,1595297355.78349,5.12899499422417,6.768,6.480253950911122e-05
117,2003,459000.0,6.84801931791896,1239000000.0,6.1572186951619665,4.57,1.491943206518292e-05
190,2003,726000.0,6.84801931791896,6583526860.58062,6.1572186951619665,8.06144990172818,9.432533495756143e-06
119,2003,721000.0,7.594870663234,5894873919.74797,3.92105357558194,5.904,1.0533801197273231e-05
120,2003,424000.0,7.67407181977174,4669789300.35662,9.57679786919214,8.06144990172818,1.8099225990027687e-05
121,2003,10577000.0,3.51294746670545,110202368421.053,1.08967632577286,3.61,3.321307995372459e-07
122,2003,739000.0,6.84801931791896,4926439383.51425,7.1361531145863,8.06144990172818,9.266602595289527e-06
123,2003,102000.0,6.84801931791896,4915353827.10576,6.1572186951619665,8.06144990172818,6.713744429332314e-05
124,2003,55000.0,5.71405461922965,3394084732.49543,-1.61440769175596,8.06144990172818,0.00010389190216781181
125,2003,2253000.0,9.49397939223769,104738954264.226,14.0317836131437,8.06144990172818,4.213927826115265e-06
126,2003,646000.0,6.60991963479005,5322228350.58068,5.30238773219936,7.6,1.0232073738065094e-05
127,2003,9181000.0,5.54707631350635,582435617081.96,2.09199838997655,3.593,6.041908630330411e-07
128,2003,3269000.0,11.60751368699,229385469337.024,2.48782553461783,4.221,3.5507842419669625e-06
129,2003,338000.0,6.15902624646142,6330473096.54071,5.70700931874737,8.06144990172818,1.8221971143376982e-05
130,2003,2104000.0,7.09694035306472,88250885550.2626,1.75357444759557,4.745,3.373070510011749e-06
191,2003,1210000.0,9.28509641376825,24733680104.0312,0.231328682267143,8.06144990172818,7.673633399808471e-06
131,2003,23525106.4866688,9.03239501415321,75806502290.686,2.31398595723538,8.06144990172818,3.8394704054885724e-07
132,2003,501000.0,7.64628533859303,112371913740.823,2.91413470059479,7.49,1.5262046584018022e-05
133,2003,897000.0,3.52284572046813,13603456000.0,0.391666666666657,13.62,3.92736423686525e-06
134,2003,1907000.0,4.45410836799741,87039092974.2272,2.28915662650607,3.527,2.335662489773157e-06
135,2003,63000.0,6.84801931791896,154559900.0,0.922874093605824,8.06144990172818,0.000108698719332047
136,2003,9756308.31129177,6.83743512691094,337088046079.491,5.2277338613968,8.06144990172818,7.008219614172524e-07
137,2003,4402000.0,6.84801931791896,74827400000.0,6.1572186951619665,11.78,1.555660908205125e-06
138,2003,11707000.0,5.33034033867873,165226175536.793,3.21899090682895,6.132,4.5531223530184763e-07
139,2003,2859000.0,4.34307005579712,7691367471.17992,14.2367970499143,6.814,1.5190871129056032e-06
140,2003,37000.0,12.3987521673277,3968000000.0,4.40303221730888,23.004,0.0003351014099277757
142,2003,5595000.0,2.34522345223452,57806384143.166,15.2734889936255,6.95,4.1916415589535653e-07
143,2003,22521000.0,13.3202581116225,430347420184.885,13.6632930228666,8.21,5.914594428143733e-07
144,2003,5212015.08793534,5.08387182187332,811668772003.7,3.80585899528851,8.06144990172818,9.754138727728084e-07
145,2003,52000.0,3.53494396074133,21355298459.5955,6.48943208673338,8.06144990172818,6.797969155271789e-05
197,2003,502000.0,4.85460967526858,8768721563.18211,-0.0519970242714378,8.06144990172818,9.670537201730239e-06
146,2003,6127000.0,4.91548958549675,97646401095.6369,0.507905300237541,5.93,8.022669472003835e-07
186,2003,6599.99990463257,4.10636913099711,417668983.408349,8.26946349334406,8.06144990172818,0.0006221771500503858
187,2003,798000.0,6.07990691047678,13243892200.0,2.1203909173333,6.9,7.618930965509749e-06
147,2003,2882000.0,6.84801931791896,1462590266.59186,6.1572186951619665,8.06144990172818,2.376134392060708e-06
193,2003,339000.0,6.84801931791896,23593044417.5086,9.87617889729578,15.2,2.020064695551316e-05
148,2003,22796021.3552279,7.51865572382514,561841797160.448,6.08442489886225,8.06144990172818,3.2982315671067127e-07
149,2003,22926433.4292146,7.52654839742218,562596341824.35,5.67941771099112,8.06144990172818,3.282912896443492e-07
150,2003,38156636.5093622,9.19327783472401,99300795435.5511,2.19518237141616,8.06144990172818,2.4093522584120655e-07
151,2003,10000.0,3.81694334017172,102085769.123419,9.79241974934509,16.36,0.00038169433401717196
152,2003,100000.0,6.84801931791896,1274190311.41869,23.0022321778219,8.06144990172818,6.84801931791896e-05
153,2003,1373000.0,5.14196288844176,29360575031.8177,5.54416421752901,6.479,3.745056728653867e-06
154,2003,4268000.0,8.30183959237821,334074051172.972,1.92565534892391,5.555,1.945135799526291e-06
155,2003,1543000.0,1.23747306558847,2197598466.25447,7.28999999999999,8.06144990172818,8.019916173612897e-07
156,2003,1600000.0,6.84801931791896,229130573400.40085,6.1572186951619665,8.06144990172818,4.28001207369935e-06
157,2003,127000.0,9.06363480781052,750847230.099263,3.30255386407089,8.06144990172818,7.136720321110645e-05
158,2003,4837000.0,11.8616677440207,21828144686.0394,5.79682944905841,10.28,2.452277805255468e-06
159,2003,21000.0,6.84801931791896,2742815071.5744,-1.75256941248655,8.06144990172818,0.00032609615799614097
160,2003,61000.0,3.85051185753988,2987984050.99318,-0.930000884072201,8.06144990172818,6.312314520557181e-05
161,2003,10082000.0,4.1585595712763,152280615245.887,1.8043499463572,1.54,4.124736730089566e-07
163,2003,30668307.0083323,9.76424351480751,503858676342.011,4.268953958395,8.06144990172818,3.1838221497374e-07
164,2003,51000.0,11.9847387511558,202246611.77407,11.6386219580735,5.18,0.00023499487747364315
165,2003,5049972.18619902,5.08387182187332,811668772003.7,3.80585899528851,8.06144990172818,1.0067128361156016e-06
166,2003,22926433.4292146,7.52654839742217,562596341824.35,5.67941771099112,8.06144990172818,3.282912896443487e-07
167,2003,474000.0,3.34589017057021,11305459802.0683,3.8111062439687,10.48,7.058840022300021e-06
168,2003,5114000.0,2.99936202185791,27453902261.4629,2.71259247474352,14.51,5.865001998157821e-07
169,2003,14030000.0,6.84801931791896,314595572145.767,21.6024384490572,10.542,4.880983120398404e-07
170,2003,1399.99997615814,21.0683019063879,19456338.0318228,6.1572186951619665,8.06144990172818,0.015048787332270702
171,2003,576000.0,14.1022030024517,15211487708.7684,5.30356621509782,8.06144990172818,2.448299132370087e-05
172,2003,305000.0,6.84801931791896,6606884275.23087,8.68047651566884,3.6,2.2452522353832658e-05
173,2003,15161000.0,3.6611601997695,52010355753.0461,5.17967781908315,9.057,2.4148540332230723e-07
174,2003,1508000.0,8.63185359807989,12045638351.8507,19.3797301743995,16.661,5.724040847533083e-06
175,2003,231000.0,6.84801931791896,10134453435.4603,6.1572186951619665,0.3,2.964510527237645e-05
176,2003,242000.0,6.84801931791896,509090888.888889,0.205981708824254,8.06144990172818,2.829760048726843e-05
177,2003,435000.0,9.36763129689175,83620628582.1082,6.1572186951619665,16.78,2.1534784590555747e-05
178,2003,278000.0,6.84801931791896,229130573400.40085,6.1572186951619665,8.06144990172818,2.4633163014096978e-05
179,2003,2395000.0,6.84801931791896,3443000000.0,6.1572186951619665,8.06144990172818,2.859298253828376e-06
180,2003,2429000.0,6.84801931791896,39552513231.9169,3.23464817293927,2.25,2.8192751411770114e-06
181,2003,102000.0,9.18325899836458,314471413.001776,3.01624129930394,8.06144990172818,9.003195096435863e-05
182,2003,6640000.0,8.43870624028332,197018965308.697,5.67941771099112,27.116,1.2708894940185722e-06
183,2003,413000.0,6.40336761455068,4901869764.05957,21.4015783901995,8.06144990172818,1.5504522069129975e-05
184,2003,2256000.0,6.84801931791896,5727591800.0,6.1572186951619665,8.06144990172818,3.035469555815142e-06
1,2004,1304000.0,5.85682753416109,2254830726.25698,2.52912946932762,8.06144990172818,4.491432158098995e-06
2,2004,18745951.1627553,6.43658000932337,442696185950.818,5.02342068616285,8.06144990172818,3.433584112878546e-07
3,2004,5839376.58498229,6.84801931791896,256907774242.77,0.694336305945734,8.06144990172818,1.172731235647774e-06
4,2004,194000.0,0.808687735251078,23552057679.4994,43.5421067519687,23.643,4.16849348067566e-06
5,2004,645000.0,23.1268088369536,7184685781.51876,2.28001916938101,14.4,3.585551757667225e-05
6,2004,11668000.0,6.84801931791896,2900245324.49221,6.1572186951619665,8.06144990172818,5.869060094205485e-07
7,2004,3457000.0,11.5297638986128,164657930452.787,6.1572186951619665,13.522,3.3351934910653165e-06
8,2004,263000.0,11.2904084589597,3576615240.41616,6.96126135875795,8.06144990172818,4.292930972988479e-05
10,2004,769000.0,6.84801931791896,1026181481.48148,2.03007757853236,8.06144990172818,8.905096642287335e-06
11,2004,5215000.0,10.9642344576309,614659980082.515,2.34325522482583,5.399,2.1024418902456185e-06
12,2004,19374000.0,6.84801931791896,299210411454.823,2.06120618032862,5.969,3.5346440166816147e-07
13,2004,1279000.0,2.2579268554272,8680405740.94125,6.70893042797784,7.99,1.765384562491947e-06
14,2004,133000.0,12.4970299781383,915257323.3961,8.17642937482053,8.06144990172818,9.396263141457368e-05
15,2004,6710000.0,6.20221670893693,369214712443.206,2.09728311239314,7.363,9.243243977551311e-07
16,2004,845000.0,5.2157209696071,6190270380.49856,0.873890830868488,8.06144990172818,6.1724508516060354e-06
17,2004,222000.0,6.84801931791896,5451688537.60959,-0.400228702115452,8.06144990172818,3.084693386449982e-05
18,2004,271000.0,3.40725879698207,65108544250.0425,7.5875363850469,8.06144990172818,1.2572910689970737e-05
19,2004,6982000.0,11.4916711094595,26157743368.8716,6.14713074246273,12.037,1.6458996146461615e-06
20,2004,5667000.0,6.46232758711945,13150159574.4681,2.35294117647062,8.06144990172818,1.1403436716286306e-06
21,2004,5004000.0,14.9452538462519,9055290000.0,0.981914036757662,10.2,2.986661440098301e-06
22,2004,190000.0,2.28536641991591,10156541538.399,6.1572186951619665,8.06144990172818,1.2028244315346893e-05
185,2004,1816000.0,3.03567525560386,23141566292.9462,18.1082424937646,1.9,1.6716273433941962e-06
23,2004,1329000.0,7.67791803151743,1400850000.0,6.39443099742399,8.06144990172818,5.777214470667742e-06
24,2004,478000.0,6.84801931791896,4484703000.0,6.1572186951619665,8.06144990172818,1.4326400246692385e-05
25,2004,480000.0,9.95300658326634,8773451751.5121,4.43738080101725,4.17,2.0735430381804875e-05
26,2004,4794000.0,4.58585121290992,669289424806.307,6.59718509985963,10.072,9.5658139610136e-07
27,2004,1273000.0,9.2999422729201,3444500000.0,1.39442231075691,8.06144990172818,7.305532029002436e-06
29,2004,9199.99980926514,6.84801931791896,735348490.428435,4.10593698272959,2.49,0.0007443499412926567
30,2004,1727000.0,7.74975347440448,8957467706.5354,6.94570363654675,8.06144990172818,4.487407918010701e-06
31,2004,8199.99980926514,6.84801931791896,1272360517.32373,-2.06640601136303,8.06144990172818,0.0008351243264885709
194,2004,38845000.0,5.71925520601101,1026690238278.25,1.85725871857256,7.185,1.472327250871672e-07
33,2004,36000.0,6.84801931791896,10297483481.223,3.99438400815971,8.06144990172818,0.00019022275883108224
34,2004,840000.0,7.6707630767041,117092416666.245,5.90402005546502,13.717,9.13186080560012e-06
35,2004,23299.9992370605,7.85126916874272,633706110.795614,4.47499289078105,4.571,0.0003369643530397483
36,2004,157000.0,14.724304431966,924940011.836897,-1.8908217230618,8.06144990172818,9.378537854755414e-05
37,2004,1771000.0,6.64299505066189,18610594846.2083,12.3148150178852,6.445,3.7509853476351723e-06
38,2004,13943780.104712,6.84801931791896,20288513843.515,2.31455462238093,8.06144990172818,4.911164165307526e-07
39,2004,2049000.0,6.84801931791896,38203000000.0,6.1572186951619665,1.854,3.342127534367477e-06
40,2004,452000.0,6.84801931791896,2237160502.7933,1.37912138094799,8.06144990172818,1.5150485216634869e-05
41,2004,1953000.0,6.84801931791896,229130573400.40085,6.1572186951619665,3.45,3.5064103010337737e-06
42,2004,2478000.0,11.5256708290141,17320551250.0,2.28621706801675,4.77,4.651198881765173e-06
195,2004,23808000.0,3.93088689776816,120147899983.657,2.76010781671157,8.298,1.6510781660652553e-07
43,2004,20137000.0,9.69359551579559,2852317768061.78,1.66573696655992,10.727,4.813823069869191e-07
44,2004,26299.9992370605,4.13476360614874,666072101.777505,3.12226204699354,8.06144990172818,0.0001572153508020738
45,2004,466000.0,6.84801931791896,367200000.0,2.39410982050298,8.06144990172818,1.4695320424718799e-05
196,2004,22054000.0,7.35812584664074,251986155630.852,1.15435693124932,5.204,3.336413279514256e-07
46,2004,3907000.0,6.80719678724623,22322387382.494,51.4608598338065,6.303,1.742307854426985e-06
47,2004,1234000.0,6.84801931791896,91913680985.1708,3.96180030257187,17.65,5.5494483937754945e-06
48,2004,819000.0,5.97846068004344,35194947000.0,2.74323198926704,5.002,7.299707790040831e-06
49,2004,8104000.0,5.73279881702972,78782467532.4675,11.270619332052,10.32,7.074036052603308e-07
50,2004,87000.0,6.84801931791896,1109054005.43971,6.1572186951619665,8.06144990172818,7.871286572320643e-05
52,2004,184000.0,1.58313884497581,10131187261.4421,3.32737047894847,8.06144990172818,8.604015461825053e-06
53,2004,19975986.0026483,9.30493707365917,596965161825.212,3.28244220949084,8.06144990172818,4.658061470620562e-07
54,2004,2840000.0,5.46713759350843,197458297639.769,0.187120559084418,10.358,1.925048448418461e-06
55,2004,513000.0,6.74367319859391,2708078476.63012,2.827485193912,4.7,1.3145561790631403e-05
56,2004,19299.9992370605,6.84801931791896,240236000.0,2.27669698247304,8.06144990172818,0.000354819667804399
57,2004,351000.0,12.7886072474489,7770219008.21293,0.40820530743925,8.06144990172818,3.6434778482760396e-05
58,2004,27755000.0,6.84801931791896,2421525082387.4,1.39039756680422,4.594,2.4673101487728194e-07
59,2004,368000.0,7.92958161451122,5125365191.98664,5.65632636191132,12.62,2.1547776126389186e-05
60,2004,584000.0,5.01945892246177,8881417906.71432,18.0427388232565,8.06144990172818,8.59496390832495e-06
61,2004,45000.0,3.0094538360159,5300767960.51572,6.1572186951619665,8.06144990172818,6.687675191146445e-05
62,2004,90000.0,2.42422128370397,961900651.423441,14.2067432845569,8.06144990172818,2.693579204115522e-05
63,2004,14268000.0,4.69291835394752,234979615898.225,2.8988481075817,10.628,3.2891213582474906e-07
64,2004,370000.0,6.84801931791896,599118592.592593,2.3129167822611,8.06144990172818,1.8508160318699894e-05
65,2004,1182000.0,4.84064555166496,23577298094.6571,7.57862247309731,2.971,4.0953008051311e-06
66,2004,1160000.0,6.84801931791896,3869000000.0,6.1572186951619665,7.7,5.903464929240483e-06
67,2004,122000.0,6.84801931791896,787814379.183843,4.66846622369882,8.06144990172818,5.613130588458164e-05
68,2004,21811000.0,4.93364758554168,169099768875.193,-0.274725274725253,6.74,2.2619997182805372e-07
69,2004,1026000.0,6.33547749083659,8869299234.3377,8.1137909709338,5.99,6.17492932830077e-06
70,2004,10209662.0385666,6.57091005279289,248550616224.678,4.47499289078105,8.06144990172818,6.435972148707306e-07
72,2004,385000.0,13.1920207486152,6087360684.2969,21.0318339277222,8.06144990172818,3.426498895744208e-05
73,2004,33934000.0,3.68542808047912,104120820258.669,6.74434679569469,5.832,1.0860576650200743e-07
74,2004,31980186.9389102,6.16111168404955,729356646292.158,4.37623907077313,8.06144990172818,1.926540234370345e-07
